freq (Hz)	real	complex
1.923200E+4	1.090415E+0	0.000000E+0
1.923300E+4	1.565421E+0	0.000000E+0
1.923400E+4	1.751904E+0	0.000000E+0
1.923500E+4	1.683235E+0	0.000000E+0
1.923600E+4	1.456502E+0	0.000000E+0
1.923700E+4	1.189797E+0	0.000000E+0
1.923800E+4	9.548918E-1	0.000000E+0
1.923900E+4	7.332353E-1	0.000000E+0
1.924000E+4	4.805915E-1	0.000000E+0
1.924100E+4	3.281905E-1	0.000000E+0
1.924200E+4	5.757641E-1	0.000000E+0
1.924300E+4	9.227750E-1	0.000000E+0
1.924400E+4	1.151802E+0	0.000000E+0
1.924500E+4	1.169956E+0	0.000000E+0
1.924600E+4	9.535972E-1	0.000000E+0
1.924700E+4	5.859241E-1	0.000000E+0
1.924800E+4	5.273920E-1	0.000000E+0
1.924900E+4	1.028295E+0	0.000000E+0
1.925000E+4	1.562159E+0	0.000000E+0
1.925100E+4	1.926813E+0	0.000000E+0
1.925200E+4	2.040488E+0	0.000000E+0
1.925300E+4	1.890502E+0	0.000000E+0
1.925400E+4	1.531904E+0	0.000000E+0
1.925500E+4	1.092026E+0	0.000000E+0
1.925600E+4	7.891726E-1	0.000000E+0
1.925700E+4	7.982848E-1	0.000000E+0
1.925800E+4	9.081548E-1	0.000000E+0
1.925900E+4	8.748923E-1	0.000000E+0
1.926000E+4	6.290593E-1	0.000000E+0
1.926100E+4	2.150743E-1	0.000000E+0
1.926200E+4	3.735760E-1	0.000000E+0
1.926300E+4	8.989283E-1	0.000000E+0
1.926400E+4	1.322911E+0	0.000000E+0
1.926500E+4	1.562068E+0	0.000000E+0
1.926600E+4	1.587666E+0	0.000000E+0
1.926700E+4	1.435649E+0	0.000000E+0
1.926800E+4	1.216414E+0	0.000000E+0
1.926900E+4	1.097937E+0	0.000000E+0
1.927000E+4	1.166454E+0	0.000000E+0
1.927100E+4	1.311283E+0	0.000000E+0
1.927200E+4	1.400764E+0	0.000000E+0
1.927300E+4	1.410503E+0	0.000000E+0
1.927400E+4	1.419291E+0	0.000000E+0
1.927500E+4	1.529065E+0	0.000000E+0
1.927600E+4	1.733221E+0	0.000000E+0
1.927700E+4	1.911108E+0	0.000000E+0
1.927800E+4	1.937047E+0	0.000000E+0
1.927900E+4	1.753498E+0	0.000000E+0
1.928000E+4	1.424500E+0	0.000000E+0
1.928100E+4	1.240202E+0	0.000000E+0
1.928200E+4	1.568189E+0	0.000000E+0
1.928300E+4	2.219168E+0	0.000000E+0
1.928400E+4	2.843465E+0	0.000000E+0
1.928500E+4	3.240418E+0	0.000000E+0
1.928600E+4	3.312013E+0	0.000000E+0
1.928700E+4	3.045961E+0	0.000000E+0
1.928800E+4	2.522799E+0	0.000000E+0
1.928900E+4	1.948776E+0	0.000000E+0
1.929000E+4	1.700509E+0	0.000000E+0
1.929100E+4	2.001452E+0	0.000000E+0
1.929200E+4	2.533404E+0	0.000000E+0
1.929300E+4	2.964367E+0	0.000000E+0
1.929400E+4	3.143781E+0	0.000000E+0
1.929500E+4	3.028903E+0	0.000000E+0
1.929600E+4	2.648458E+0	0.000000E+0
1.929700E+4	2.099824E+0	0.000000E+0
1.929800E+4	1.586873E+0	0.000000E+0
1.929900E+4	1.454217E+0	0.000000E+0
1.930000E+4	1.796054E+0	0.000000E+0
1.930100E+4	2.262225E+0	0.000000E+0
1.930200E+4	2.585471E+0	0.000000E+0
1.930300E+4	2.663215E+0	0.000000E+0
1.930400E+4	2.515493E+0	0.000000E+0
1.930500E+4	2.294836E+0	0.000000E+0
1.930600E+4	2.265664E+0	0.000000E+0
1.930700E+4	2.575043E+0	0.000000E+0
1.930800E+4	3.053061E+0	0.000000E+0
1.930900E+4	3.427202E+0	0.000000E+0
1.931000E+4	3.505043E+0	0.000000E+0
1.931100E+4	3.197853E+0	0.000000E+0
1.931200E+4	2.512064E+0	0.000000E+0
1.931300E+4	1.540704E+0	0.000000E+0
1.931400E+4	5.366496E-1	0.000000E+0
1.931500E+4	9.403484E-1	0.000000E+0
1.931600E+4	1.877687E+0	0.000000E+0
1.931700E+4	2.559574E+0	0.000000E+0
1.931800E+4	2.874263E+0	0.000000E+0
1.931900E+4	2.797004E+0	0.000000E+0
1.932000E+4	2.366723E+0	0.000000E+0
1.932100E+4	1.674788E+0	0.000000E+0
1.932200E+4	8.613043E-1	0.000000E+0
1.932300E+4	3.663692E-1	0.000000E+0
1.932400E+4	9.183457E-1	0.000000E+0
1.932500E+4	1.444188E+0	0.000000E+0
1.932600E+4	1.719248E+0	0.000000E+0
1.932700E+4	1.715102E+0	0.000000E+0
1.932800E+4	1.469275E+0	0.000000E+0
1.932900E+4	1.099299E+0	0.000000E+0
1.933000E+4	8.771521E-1	0.000000E+0
1.933100E+4	1.084337E+0	0.000000E+0
1.933200E+4	1.492028E+0	0.000000E+0
1.933300E+4	1.823595E+0	0.000000E+0
1.933400E+4	1.965195E+0	0.000000E+0
1.933500E+4	1.891846E+0	0.000000E+0
1.933600E+4	1.646900E+0	0.000000E+0
1.933700E+4	1.346632E+0	0.000000E+0
1.933800E+4	1.177745E+0	0.000000E+0
1.933900E+4	1.257764E+0	0.000000E+0
1.934000E+4	1.461108E+0	0.000000E+0
1.934100E+4	1.608733E+0	0.000000E+0
1.934200E+4	1.617425E+0	0.000000E+0
1.934300E+4	1.493868E+0	0.000000E+0
1.934400E+4	1.318809E+0	0.000000E+0
1.934500E+4	1.221220E+0	0.000000E+0
1.934600E+4	1.280094E+0	0.000000E+0
1.934700E+4	1.433354E+0	0.000000E+0
1.934800E+4	1.571777E+0	0.000000E+0
1.934900E+4	1.641781E+0	0.000000E+0
1.935000E+4	1.654638E+0	0.000000E+0
1.935100E+4	1.655700E+0	0.000000E+0
1.935200E+4	1.674760E+0	0.000000E+0
1.935300E+4	1.689300E+0	0.000000E+0
1.935400E+4	1.638577E+0	0.000000E+0
1.935500E+4	1.468251E+0	0.000000E+0
1.935600E+4	1.165371E+0	0.000000E+0
1.935700E+4	7.863052E-1	0.000000E+0
1.935800E+4	5.471952E-1	0.000000E+0
1.935900E+4	7.386112E-1	0.000000E+0
1.936000E+4	1.078899E+0	0.000000E+0
1.936100E+4	1.320291E+0	0.000000E+0
1.936200E+4	1.386479E+0	0.000000E+0
1.936300E+4	1.271073E+0	0.000000E+0
1.936400E+4	1.015259E+0	0.000000E+0
1.936500E+4	6.977335E-1	0.000000E+0
1.936600E+4	4.336088E-1	0.000000E+0
1.936700E+4	3.575951E-1	0.000000E+0
1.936800E+4	4.188050E-1	0.000000E+0
1.936900E+4	4.862925E-1	0.000000E+0
1.937000E+4	5.760155E-1	0.000000E+0
1.937100E+4	7.253521E-1	0.000000E+0
1.937200E+4	8.924903E-1	0.000000E+0
1.937300E+4	9.964828E-1	0.000000E+0
1.937400E+4	9.788581E-1	0.000000E+0
1.937500E+4	8.409352E-1	0.000000E+0
1.937600E+4	6.943843E-1	0.000000E+0
1.937700E+4	7.679932E-1	0.000000E+0
1.937800E+4	1.064818E+0	0.000000E+0
1.937900E+4	1.373314E+0	0.000000E+0
1.938000E+4	1.565483E+0	0.000000E+0
1.938100E+4	1.618401E+0	0.000000E+0
1.938200E+4	1.612672E+0	0.000000E+0
1.938300E+4	1.696917E+0	0.000000E+0
1.938400E+4	1.940265E+0	0.000000E+0
1.938500E+4	2.238637E+0	0.000000E+0
1.938600E+4	2.427578E+0	0.000000E+0
1.938700E+4	2.393109E+0	0.000000E+0
1.938800E+4	2.105329E+0	0.000000E+0
1.938900E+4	1.618639E+0	0.000000E+0
1.939000E+4	1.057302E+0	0.000000E+0
1.939100E+4	6.101565E-1	0.000000E+0
1.939200E+4	5.322689E-1	0.000000E+0
1.939300E+4	7.691212E-1	0.000000E+0
1.939400E+4	1.158898E+0	0.000000E+0
1.939500E+4	1.691302E+0	0.000000E+0
1.939600E+4	2.277663E+0	0.000000E+0
1.939700E+4	2.758269E+0	0.000000E+0
1.939800E+4	2.977981E+0	0.000000E+0
1.939900E+4	2.842404E+0	0.000000E+0
1.940000E+4	2.355401E+0	0.000000E+0
1.940100E+4	1.662418E+0	0.000000E+0
1.940200E+4	1.205625E+0	0.000000E+0
1.940300E+4	1.554570E+0	0.000000E+0
1.940400E+4	2.241154E+0	0.000000E+0
1.940500E+4	2.776559E+0	0.000000E+0
1.940600E+4	3.007073E+0	0.000000E+0
1.940700E+4	2.923944E+0	0.000000E+0
1.940800E+4	2.607800E+0	0.000000E+0
1.940900E+4	2.196681E+0	0.000000E+0
1.941000E+4	1.839479E+0	0.000000E+0
1.941100E+4	1.615058E+0	0.000000E+0
1.941200E+4	1.473042E+0	0.000000E+0
1.941300E+4	1.310287E+0	0.000000E+0
1.941400E+4	1.099474E+0	0.000000E+0
1.941500E+4	9.557533E-1	0.000000E+0
1.941600E+4	1.065679E+0	0.000000E+0
1.941700E+4	1.390314E+0	0.000000E+0
1.941800E+4	1.743750E+0	0.000000E+0
1.941900E+4	2.009929E+0	0.000000E+0
1.942000E+4	2.148114E+0	0.000000E+0
1.942100E+4	2.167658E+0	0.000000E+0
1.942200E+4	2.104076E+0	0.000000E+0
1.942300E+4	1.990186E+0	0.000000E+0
1.942400E+4	1.831517E+0	0.000000E+0
1.942500E+4	1.603971E+0	0.000000E+0
1.942600E+4	1.277067E+0	0.000000E+0
1.942700E+4	8.486627E-1	0.000000E+0
1.942800E+4	4.290417E-1	0.000000E+0
1.942900E+4	5.722508E-1	0.000000E+0
1.943000E+4	1.087692E+0	0.000000E+0
1.943100E+4	1.552802E+0	0.000000E+0
1.943200E+4	1.853014E+0	0.000000E+0
1.943300E+4	1.934560E+0	0.000000E+0
1.943400E+4	1.787830E+0	0.000000E+0
1.943500E+4	1.453436E+0	0.000000E+0
1.943600E+4	1.043835E+0	0.000000E+0
1.943700E+4	8.165525E-1	0.000000E+0
1.943800E+4	1.014164E+0	0.000000E+0
1.943900E+4	1.389516E+0	0.000000E+0
1.944000E+4	1.696114E+0	0.000000E+0
1.944100E+4	1.848577E+0	0.000000E+0
1.944200E+4	1.838721E+0	0.000000E+0
1.944300E+4	1.705326E+0	0.000000E+0
1.944400E+4	1.515653E+0	0.000000E+0
1.944500E+4	1.338859E+0	0.000000E+0
1.944600E+4	1.209360E+0	0.000000E+0
1.944700E+4	1.109200E+0	0.000000E+0
1.944800E+4	1.001297E+0	0.000000E+0
1.944900E+4	8.817397E-1	0.000000E+0
1.945000E+4	8.023240E-1	0.000000E+0
1.945100E+4	8.259829E-1	0.000000E+0
1.945200E+4	9.292088E-1	0.000000E+0
1.945300E+4	1.018611E+0	0.000000E+0
1.945400E+4	1.018394E+0	0.000000E+0
1.945500E+4	9.031285E-1	0.000000E+0
1.945600E+4	7.179807E-1	0.000000E+0
1.945700E+4	6.414505E-1	0.000000E+0
1.945800E+4	8.776892E-1	0.000000E+0
1.945900E+4	1.311420E+0	0.000000E+0
1.946000E+4	1.786554E+0	0.000000E+0
1.946100E+4	2.221382E+0	0.000000E+0
1.946200E+4	2.559703E+0	0.000000E+0
1.946300E+4	2.749760E+0	0.000000E+0
1.946400E+4	2.740890E+0	0.000000E+0
1.946500E+4	2.491504E+0	0.000000E+0
1.946600E+4	1.983675E+0	0.000000E+0
1.946700E+4	1.238015E+0	0.000000E+0
1.946800E+4	3.335364E-1	0.000000E+0
1.946900E+4	6.961584E-1	0.000000E+0
1.947000E+4	1.621371E+0	0.000000E+0
1.947100E+4	2.360840E+0	0.000000E+0
1.947200E+4	2.810224E+0	0.000000E+0
1.947300E+4	2.926827E+0	0.000000E+0
1.947400E+4	2.749511E+0	0.000000E+0
1.947500E+4	2.414734E+0	0.000000E+0
1.947600E+4	2.147962E+0	0.000000E+0
1.947700E+4	2.137522E+0	0.000000E+0
1.947800E+4	2.318922E+0	0.000000E+0
1.947900E+4	2.459461E+0	0.000000E+0
1.948000E+4	2.385126E+0	0.000000E+0
1.948100E+4	2.036937E+0	0.000000E+0
1.948200E+4	1.456038E+0	0.000000E+0
1.948300E+4	8.028977E-1	0.000000E+0
1.948400E+4	6.601583E-1	0.000000E+0
1.948500E+4	1.209571E+0	0.000000E+0
1.948600E+4	1.743376E+0	0.000000E+0
1.948700E+4	2.070449E+0	0.000000E+0
1.948800E+4	2.154603E+0	0.000000E+0
1.948900E+4	2.024357E+0	0.000000E+0
1.949000E+4	1.756058E+0	0.000000E+0
1.949100E+4	1.460207E+0	0.000000E+0
1.949200E+4	1.251643E+0	0.000000E+0
1.949300E+4	1.177940E+0	0.000000E+0
1.949400E+4	1.173783E+0	0.000000E+0
1.949500E+4	1.142976E+0	0.000000E+0
1.949600E+4	1.039155E+0	0.000000E+0
1.949700E+4	8.708097E-1	0.000000E+0
1.949800E+4	6.831256E-1	0.000000E+0
1.949900E+4	5.425276E-1	0.000000E+0
1.950000E+4	5.107921E-1	0.000000E+0
1.950100E+4	5.914641E-1	0.000000E+0
1.950200E+4	7.423715E-1	0.000000E+0
1.950300E+4	9.253017E-1	0.000000E+0
1.950400E+4	1.099197E+0	0.000000E+0
1.950500E+4	1.212791E+0	0.000000E+0
1.950600E+4	1.215052E+0	0.000000E+0
1.950700E+4	1.070638E+0	0.000000E+0
1.950800E+4	7.725842E-1	0.000000E+0
1.950900E+4	3.546490E-1	0.000000E+0
1.951000E+4	2.267843E-1	0.000000E+0
1.951100E+4	7.044279E-1	0.000000E+0
1.951200E+4	1.126372E+0	0.000000E+0
1.951300E+4	1.396834E+0	0.000000E+0
1.951400E+4	1.468003E+0	0.000000E+0
1.951500E+4	1.332749E+0	0.000000E+0
1.951600E+4	1.032070E+0	0.000000E+0
1.951700E+4	6.730313E-1	0.000000E+0
1.951800E+4	5.023822E-1	0.000000E+0
1.951900E+4	6.717738E-1	0.000000E+0
1.952000E+4	8.670840E-1	0.000000E+0
1.952100E+4	9.079399E-1	0.000000E+0
1.952200E+4	7.601236E-1	0.000000E+0
1.952300E+4	4.823223E-1	0.000000E+0
1.952400E+4	3.672829E-1	0.000000E+0
1.952500E+4	6.762331E-1	0.000000E+0
1.952600E+4	1.015650E+0	0.000000E+0
1.952700E+4	1.207883E+0	0.000000E+0
1.952800E+4	1.193642E+0	0.000000E+0
1.952900E+4	9.841693E-1	0.000000E+0
1.953000E+4	6.959527E-1	0.000000E+0
1.953100E+4	6.552569E-1	0.000000E+0
1.953200E+4	9.787607E-1	0.000000E+0
1.953300E+4	1.330180E+0	0.000000E+0
1.953400E+4	1.517858E+0	0.000000E+0
1.953500E+4	1.467220E+0	0.000000E+0
1.953600E+4	1.172042E+0	0.000000E+0
1.953700E+4	6.847660E-1	0.000000E+0
1.953800E+4	1.888666E-1	0.000000E+0
1.953900E+4	5.903278E-1	0.000000E+0
1.954000E+4	1.086092E+0	0.000000E+0
1.954100E+4	1.407053E+0	0.000000E+0
1.954200E+4	1.507189E+0	0.000000E+0
1.954300E+4	1.400409E+0	0.000000E+0
1.954400E+4	1.164679E+0	0.000000E+0
1.954500E+4	9.545362E-1	0.000000E+0
1.954600E+4	9.510001E-1	0.000000E+0
1.954700E+4	1.134311E+0	0.000000E+0
1.954800E+4	1.329550E+0	0.000000E+0
1.954900E+4	1.429669E+0	0.000000E+0
1.955000E+4	1.409547E+0	0.000000E+0
1.955100E+4	1.296569E+0	0.000000E+0
1.955200E+4	1.153443E+0	0.000000E+0
1.955300E+4	1.061796E+0	0.000000E+0
1.955400E+4	1.083057E+0	0.000000E+0
1.955500E+4	1.210455E+0	0.000000E+0
1.955600E+4	1.388282E+0	0.000000E+0
1.955700E+4	1.563709E+0	0.000000E+0
1.955800E+4	1.703968E+0	0.000000E+0
1.955900E+4	1.794529E+0	0.000000E+0
1.956000E+4	1.834692E+0	0.000000E+0
1.956100E+4	1.830280E+0	0.000000E+0
1.956200E+4	1.783187E+0	0.000000E+0
1.956300E+4	1.683878E+0	0.000000E+0
1.956400E+4	1.514832E+0	0.000000E+0
1.956500E+4	1.266433E+0	0.000000E+0
1.956600E+4	9.630912E-1	0.000000E+0
1.956700E+4	7.118355E-1	0.000000E+0
1.956800E+4	7.223618E-1	0.000000E+0
1.956900E+4	9.752751E-1	0.000000E+0
1.957000E+4	1.242397E+0	0.000000E+0
1.957100E+4	1.396783E+0	0.000000E+0
1.957200E+4	1.393650E+0	0.000000E+0
1.957300E+4	1.242900E+0	0.000000E+0
1.957400E+4	1.005652E+0	0.000000E+0
1.957500E+4	8.003572E-1	0.000000E+0
1.957600E+4	7.688616E-1	0.000000E+0
1.957700E+4	9.061359E-1	0.000000E+0
1.957800E+4	1.083035E+0	0.000000E+0
1.957900E+4	1.228235E+0	0.000000E+0
1.958000E+4	1.332645E+0	0.000000E+0
1.958100E+4	1.406024E+0	0.000000E+0
1.958200E+4	1.450638E+0	0.000000E+0
1.958300E+4	1.462067E+0	0.000000E+0
1.958400E+4	1.450147E+0	0.000000E+0
1.958500E+4	1.453094E+0	0.000000E+0
1.958600E+4	1.512987E+0	0.000000E+0
1.958700E+4	1.619419E+0	0.000000E+0
1.958800E+4	1.694440E+0	0.000000E+0
1.958900E+4	1.640153E+0	0.000000E+0
1.959000E+4	1.393255E+0	0.000000E+0
1.959100E+4	9.800265E-1	0.000000E+0
1.959200E+4	7.089457E-1	0.000000E+0
1.959300E+4	1.133954E+0	0.000000E+0
1.959400E+4	1.844332E+0	0.000000E+0
1.959500E+4	2.458713E+0	0.000000E+0
1.959600E+4	2.804997E+0	0.000000E+0
1.959700E+4	2.792873E+0	0.000000E+0
1.959800E+4	2.407338E+0	0.000000E+0
1.959900E+4	1.710867E+0	0.000000E+0
1.960000E+4	8.437496E-1	0.000000E+0
1.960100E+4	3.385350E-1	0.000000E+0
1.960200E+4	9.784296E-1	0.000000E+0
1.960300E+4	1.470067E+0	0.000000E+0
1.960400E+4	1.616428E+0	0.000000E+0
1.960500E+4	1.405516E+0	0.000000E+0
1.960600E+4	9.110121E-1	0.000000E+0
1.960700E+4	3.084317E-1	0.000000E+0
1.960800E+4	5.006894E-1	0.000000E+0
1.960900E+4	1.005209E+0	0.000000E+0
1.961000E+4	1.293894E+0	0.000000E+0
1.961100E+4	1.340432E+0	0.000000E+0
1.961200E+4	1.250473E+0	0.000000E+0
1.961300E+4	1.245827E+0	0.000000E+0
1.961400E+4	1.455854E+0	0.000000E+0
1.961500E+4	1.730982E+0	0.000000E+0
1.961600E+4	1.863555E+0	0.000000E+0
1.961700E+4	1.742364E+0	0.000000E+0
1.961800E+4	1.375641E+0	0.000000E+0
1.961900E+4	9.458071E-1	0.000000E+0
1.962000E+4	9.398793E-1	0.000000E+0
1.962100E+4	1.406679E+0	0.000000E+0
1.962200E+4	1.847836E+0	0.000000E+0
1.962300E+4	2.021734E+0	0.000000E+0
1.962400E+4	1.845991E+0	0.000000E+0
1.962500E+4	1.336101E+0	0.000000E+0
1.962600E+4	6.047434E-1	0.000000E+0
1.962700E+4	4.634145E-1	0.000000E+0
1.962800E+4	1.249935E+0	0.000000E+0
1.962900E+4	1.912119E+0	0.000000E+0
1.963000E+4	2.300766E+0	0.000000E+0
1.963100E+4	2.368175E+0	0.000000E+0
1.963200E+4	2.133594E+0	0.000000E+0
1.963300E+4	1.671090E+0	0.000000E+0
1.963400E+4	1.091619E+0	0.000000E+0
1.963500E+4	5.388385E-1	0.000000E+0
1.963600E+4	3.505853E-1	0.000000E+0
1.963700E+4	6.220093E-1	0.000000E+0
1.963800E+4	8.621149E-1	0.000000E+0
1.963900E+4	1.001480E+0	0.000000E+0
1.964000E+4	1.060618E+0	0.000000E+0
1.964100E+4	1.058741E+0	0.000000E+0
1.964200E+4	9.998291E-1	0.000000E+0
1.964300E+4	8.875677E-1	0.000000E+0
1.964400E+4	7.529760E-1	0.000000E+0
1.964500E+4	6.746641E-1	0.000000E+0
1.964600E+4	7.305803E-1	0.000000E+0
1.964700E+4	8.883787E-1	0.000000E+0
1.964800E+4	1.062159E+0	0.000000E+0
1.964900E+4	1.205386E+0	0.000000E+0
1.965000E+4	1.314547E+0	0.000000E+0
1.965100E+4	1.407141E+0	0.000000E+0
1.965200E+4	1.496363E+0	0.000000E+0
1.965300E+4	1.575299E+0	0.000000E+0
1.965400E+4	1.620600E+0	0.000000E+0
1.965500E+4	1.607529E+0	0.000000E+0
1.965600E+4	1.521791E+0	0.000000E+0
1.965700E+4	1.363249E+0	0.000000E+0
1.965800E+4	1.145304E+0	0.000000E+0
1.965900E+4	8.965540E-1	0.000000E+0
1.966000E+4	6.714146E-1	0.000000E+0
1.966100E+4	5.587186E-1	0.000000E+0
1.966200E+4	5.925750E-1	0.000000E+0
1.966300E+4	6.583929E-1	0.000000E+0
1.966400E+4	6.331640E-1	0.000000E+0
1.966500E+4	4.541671E-1	0.000000E+0
1.966600E+4	1.492899E-1	0.000000E+0
1.966700E+4	4.568920E-1	0.000000E+0
1.966800E+4	1.049020E+0	0.000000E+0
1.966900E+4	1.650456E+0	0.000000E+0
1.967000E+4	2.156733E+0	0.000000E+0
1.967100E+4	2.478847E+0	0.000000E+0
1.967200E+4	2.558531E+0	0.000000E+0
1.967300E+4	2.381735E+0	0.000000E+0
1.967400E+4	1.983372E+0	0.000000E+0
1.967500E+4	1.441418E+0	0.000000E+0
1.967600E+4	8.612635E-1	0.000000E+0
1.967700E+4	3.542101E-1	0.000000E+0
1.967800E+4	4.950100E-2	0.000000E+0
1.967900E+4	1.357486E-1	0.000000E+0
1.968000E+4	8.394938E-2	0.000000E+0
1.968100E+4	2.721917E-1	0.000000E+0
1.968200E+4	6.499758E-1	0.000000E+0
1.968300E+4	1.055850E+0	0.000000E+0
1.968400E+4	1.413590E+0	0.000000E+0
1.968500E+4	1.684069E+0	0.000000E+0
1.968600E+4	1.867348E+0	0.000000E+0
1.968700E+4	1.985493E+0	0.000000E+0
1.968800E+4	2.049990E+0	0.000000E+0
1.968900E+4	2.040812E+0	0.000000E+0
1.969000E+4	1.921617E+0	0.000000E+0
1.969100E+4	1.684536E+0	0.000000E+0
1.969200E+4	1.407694E+0	0.000000E+0
1.969300E+4	1.294876E+0	0.000000E+0
1.969400E+4	1.496178E+0	0.000000E+0
1.969500E+4	1.848575E+0	0.000000E+0
1.969600E+4	2.116086E+0	0.000000E+0
1.969700E+4	2.168270E+0	0.000000E+0
1.969800E+4	1.984000E+0	0.000000E+0
1.969900E+4	1.654484E+0	0.000000E+0
1.970000E+4	1.394666E+0	0.000000E+0
1.970100E+4	1.423276E+0	0.000000E+0
1.970200E+4	1.647063E+0	0.000000E+0
1.970300E+4	1.804175E+0	0.000000E+0
1.970400E+4	1.751857E+0	0.000000E+0
1.970500E+4	1.501128E+0	0.000000E+0
1.970600E+4	1.237551E+0	0.000000E+0
1.970700E+4	1.289995E+0	0.000000E+0
1.970800E+4	1.676988E+0	0.000000E+0
1.970900E+4	2.090820E+0	0.000000E+0
1.971000E+4	2.325863E+0	0.000000E+0
1.971100E+4	2.314989E+0	0.000000E+0
1.971200E+4	2.102902E+0	0.000000E+0
1.971300E+4	1.840947E+0	0.000000E+0
1.971400E+4	1.742616E+0	0.000000E+0
1.971500E+4	1.892082E+0	0.000000E+0
1.971600E+4	2.139038E+0	0.000000E+0
1.971700E+4	2.303086E+0	0.000000E+0
1.971800E+4	2.302533E+0	0.000000E+0
1.971900E+4	2.152210E+0	0.000000E+0
1.972000E+4	1.934586E+0	0.000000E+0
1.972100E+4	1.752392E+0	0.000000E+0
1.972200E+4	1.654449E+0	0.000000E+0
1.972300E+4	1.594661E+0	0.000000E+0
1.972400E+4	1.490462E+0	0.000000E+0
1.972500E+4	1.302790E+0	0.000000E+0
1.972600E+4	1.065621E+0	0.000000E+0
1.972700E+4	8.762310E-1	0.000000E+0
1.972800E+4	8.191041E-1	0.000000E+0
1.972900E+4	8.390149E-1	0.000000E+0
1.973000E+4	8.081589E-1	0.000000E+0
1.973100E+4	6.706297E-1	0.000000E+0
1.973200E+4	5.093196E-1	0.000000E+0
1.973300E+4	5.946291E-1	0.000000E+0
1.973400E+4	9.289961E-1	0.000000E+0
1.973500E+4	1.272690E+0	0.000000E+0
1.973600E+4	1.493397E+0	0.000000E+0
1.973700E+4	1.529617E+0	0.000000E+0
1.973800E+4	1.375171E+0	0.000000E+0
1.973900E+4	1.086094E+0	0.000000E+0
1.974000E+4	8.097091E-1	0.000000E+0
1.974100E+4	7.851042E-1	0.000000E+0
1.974200E+4	1.004530E+0	0.000000E+0
1.974300E+4	1.218023E+0	0.000000E+0
1.974400E+4	1.284285E+0	0.000000E+0
1.974500E+4	1.160952E+0	0.000000E+0
1.974600E+4	8.652962E-1	0.000000E+0
1.974700E+4	4.644193E-1	0.000000E+0
1.974800E+4	2.194705E-1	0.000000E+0
1.974900E+4	5.362599E-1	0.000000E+0
1.975000E+4	8.447527E-1	0.000000E+0
1.975100E+4	1.008028E+0	0.000000E+0
1.975200E+4	1.004391E+0	0.000000E+0
1.975300E+4	8.580497E-1	0.000000E+0
1.975400E+4	6.437497E-1	0.000000E+0
1.975500E+4	5.134306E-1	0.000000E+0
1.975600E+4	5.990083E-1	0.000000E+0
1.975700E+4	7.715494E-1	0.000000E+0
1.975800E+4	8.824624E-1	0.000000E+0
1.975900E+4	8.747177E-1	0.000000E+0
1.976000E+4	7.429566E-1	0.000000E+0
1.976100E+4	5.166707E-1	0.000000E+0
1.976200E+4	2.706343E-1	0.000000E+0
1.976300E+4	2.510718E-1	0.000000E+0
1.976400E+4	4.569530E-1	0.000000E+0
1.976500E+4	6.298798E-1	0.000000E+0
1.976600E+4	7.144318E-1	0.000000E+0
1.976700E+4	7.097102E-1	0.000000E+0
1.976800E+4	6.450829E-1	0.000000E+0
1.976900E+4	5.722195E-1	0.000000E+0
1.977000E+4	5.390966E-1	0.000000E+0
1.977100E+4	5.443242E-1	0.000000E+0
1.977200E+4	5.426964E-1	0.000000E+0
1.977300E+4	5.054331E-1	0.000000E+0
1.977400E+4	4.652893E-1	0.000000E+0
1.977500E+4	5.196994E-1	0.000000E+0
1.977600E+4	7.003734E-1	0.000000E+0
1.977700E+4	9.218695E-1	0.000000E+0
1.977800E+4	1.092612E+0	0.000000E+0
1.977900E+4	1.147065E+0	0.000000E+0
1.978000E+4	1.047452E+0	0.000000E+0
1.978100E+4	7.900638E-1	0.000000E+0
1.978200E+4	4.339646E-1	0.000000E+0
1.978300E+4	3.789465E-1	0.000000E+0
1.978400E+4	8.310759E-1	0.000000E+0
1.978500E+4	1.311289E+0	0.000000E+0
1.978600E+4	1.680109E+0	0.000000E+0
1.978700E+4	1.869311E+0	0.000000E+0
1.978800E+4	1.845411E+0	0.000000E+0
1.978900E+4	1.610760E+0	0.000000E+0
1.979000E+4	1.202735E+0	0.000000E+0
1.979100E+4	6.874302E-1	0.000000E+0
1.979200E+4	1.508855E-1	0.000000E+0
1.979300E+4	3.383049E-1	0.000000E+0
1.979400E+4	6.893791E-1	0.000000E+0
1.979500E+4	8.700405E-1	0.000000E+0
1.979600E+4	8.732651E-1	0.000000E+0
1.979700E+4	7.298278E-1	0.000000E+0
1.979800E+4	5.028298E-1	0.000000E+0
1.979900E+4	2.841995E-1	0.000000E+0
1.980000E+4	2.000465E-1	0.000000E+0
1.980100E+4	2.363841E-1	0.000000E+0
1.980200E+4	2.750997E-1	0.000000E+0
1.980300E+4	3.783707E-1	0.000000E+0
1.980400E+4	5.891206E-1	0.000000E+0
1.980500E+4	8.328983E-1	0.000000E+0
1.980600E+4	1.020238E+0	0.000000E+0
1.980700E+4	1.088782E+0	0.000000E+0
1.980800E+4	1.025163E+0	0.000000E+0
1.980900E+4	8.965776E-1	0.000000E+0
1.981000E+4	8.719636E-1	0.000000E+0
1.981100E+4	1.059362E+0	0.000000E+0
1.981200E+4	1.324468E+0	0.000000E+0
1.981300E+4	1.489823E+0	0.000000E+0
